order_id,timestamp,symbol,side,qty,price,status
AR001-00035,2026-08-06 11:01:00,NIFTY 11AUG26 24250 CE,BUY,150,79.9,COMPLETE
AR001-00036,2026-08-06 11:13:00,NIFTY 11AUG26 24250 CE,SELL,300,64.2,COMPLETE
AR001-00037,2026-08-06 11:16:00,NIFTY 11AUG26 24600 CE,BUY,150,116.75,COMPLETE
AR001-00038,2026-08-06 11:23:00,NIFTY 11AUG26 24600 CE,BUY,150,101.55,COMPLETE
AR001-00039,2026-08-06 11:44:00,NIFTY 11AUG26 24600 CE,SELL,300,90.4,COMPLETE
AR001-00040,2026-08-06 11:58:00,NIFTY 11AUG26 24150 CE,BUY,150,80.15,COMPLETE
AR001-00041,2026-08-06 12:49:00,NIFTY 11AUG26 24150 CE,SELL,150,116.2,COMPLETE
AR001-00042,2026-08-07 09:23:00,NIFTY 11AUG26 24900 PE,BUY,75,74.45,COMPLETE
AR001-00043,2026-08-07 09:44:00,NIFTY 11AUG26 24900 PE,SELL,75,83.85,COMPLETE
AR001-00044,2026-08-07 10:06:00,NIFTY 11AUG26 24350 PE,BUY,75,105.65,COMPLETE
AR001-00045,2026-08-07 10:53:00,NIFTY 11AUG26 24350 PE,SELL,75,87.7,COMPLETE
AR001-00046,2026-08-07 10:56:00,NIFTY 11AUG26 25000 CE,BUY,150,54.6,COMPLETE
AR001-00047,2026-08-07 11:27:00,NIFTY 11AUG26 25000 CE,SELL,150,56.9,COMPLETE
AR001-00048,2026-08-10 09:29:00,NIFTY 11AUG26 24650 PE,BUY,75,146.15,COMPLETE
AR001-00049,2026-08-10 09:41:00,NIFTY 11AUG26 24650 PE,SELL,75,131.8,COMPLETE
AR001-00050,2026-08-10 10:11:00,NIFTY 11AUG26 24600 CE,BUY,150,83.15,COMPLETE
AR001-00051,2026-08-10 10:56:00,NIFTY 11AUG26 24600 CE,SELL,150,58.65,COMPLETE
AR001-00052,2026-08-10 10:57:00,NIFTY 11AUG26 24700 PE,BUY,150,97.35,COMPLETE
AR001-00053,2026-08-10 11:36:00,NIFTY 11AUG26 24700 PE,SELL,150,96.05,COMPLETE
AR001-00054,2026-08-10 11:37:00,NIFTY 11AUG26 24350 CE,BUY,150,79.6,COMPLETE
AR001-00055,2026-08-10 12:37:00,NIFTY 11AUG26 24350 CE,SELL,150,73.65,COMPLETE
AR001-00056,2026-08-10 12:38:00,NIFTY 11AUG26 24900 CE,BUY,150,146.9,COMPLETE
AR001-00057,2026-08-10 12:42:00,NIFTY 11AUG26 24900 CE,SELL,150,103.6,COMPLETE
AR001-00058,2026-08-10 12:56:00,NIFTY 11AUG26 24200 PE,BUY,150,73.4,COMPLETE
AR001-00059,2026-08-10 13:51:00,NIFTY 11AUG26 24200 PE,SELL,150,69.65,COMPLETE
AR001-00060,2026-08-11 09:35:00,NIFTY 18AUG26 24100 CE,BUY,75,79.9,COMPLETE
AR001-00061,2026-08-11 10:14:00,NIFTY 18AUG26 24100 CE,SELL,75,74.15,COMPLETE
AR001-00062,2026-08-11 10:44:00,NIFTY 18AUG26 24700 PE,BUY,150,64.5,COMPLETE
AR001-00063,2026-08-11 11:15:00,NIFTY 18AUG26 24700 PE,SELL,150,62.75,COMPLETE
AR001-00064,2026-08-11 11:24:00,NIFTY 18AUG26 24800 CE,BUY,150,106.2,COMPLETE
AR001-00065,2026-08-11 12:17:00,NIFTY 18AUG26 24800 CE,SELL,150,85.55,COMPLETE
AR001-00066,2026-08-11 12:44:00,NIFTY 18AUG26 24550 CE,BUY,150,125.15,COMPLETE
AR001-00067,2026-08-11 13:42:00,NIFTY 18AUG26 24550 CE,SELL,150,101.4,COMPLETE
AR001-00068,2026-08-11 13:53:00,NIFTY 18AUG26 24700 PE,BUY,150,57.45,COMPLETE
AR001-00069,2026-08-11 14:35:00,NIFTY 18AUG26 24700 PE,SELL,150,50.15,COMPLETE
AR001-00070,2026-08-12 09:33:00,NIFTY 18AUG26 24200 CE,BUY,75,54.75,COMPLETE
AR001-00071,2026-08-12 09:43:00,NIFTY 18AUG26 24200 CE,BUY,75,49.25,COMPLETE
AR001-00072,2026-08-12 10:16:00,NIFTY 18AUG26 24200 CE,SELL,150,48.15,COMPLETE
AR001-00073,2026-08-12 10:30:00,NIFTY 18AUG26 24850 PE,BUY,75,127.6,COMPLETE
AR001-00074,2026-08-12 11:11:00,NIFTY 18AUG26 24850 PE,SELL,75,130.7,COMPLETE
AR001-00075,2026-08-12 11:12:00,NIFTY 18AUG26 24800 CE,BUY,75,79.65,COMPLETE
AR001-00076,2026-08-12 11:36:00,NIFTY 18AUG26 24800 CE,BUY,75,70.75,COMPLETE
AR001-00077,2026-08-12 12:04:00,NIFTY 18AUG26 24800 CE,SELL,150,61.8,COMPLETE
AR001-00078,2026-08-12 12:28:20,NIFTY 18AUG26 24700 CE,BUY,150,104.6,CANCELLED
AR001-00079,2026-08-12 12:29:00,NIFTY 18AUG26 24700 CE,BUY,150,106.7,COMPLETE
AR001-00080,2026-08-12 12:49:00,NIFTY 18AUG26 24700 CE,BUY,150,92.7,COMPLETE
AR001-00081,2026-08-12 13:21:00,NIFTY 18AUG26 24700 CE,SELL,300,71.3,COMPLETE
AR001-00082,2026-08-12 13:31:20,NIFTY 18AUG26 24100 CE,BUY,150,83.9,REJECTED
AR001-00083,2026-08-12 13:32:00,NIFTY 18AUG26 24100 CE,BUY,150,85.6,COMPLETE
AR001-00084,2026-08-12 13:40:00,NIFTY 18AUG26 24100 CE,SELL,150,81.8,COMPLETE
AR001-00085,2026-08-12 14:05:00,NIFTY 18AUG26 24750 PE,BUY,150,50.25,COMPLETE
AR001-00086,2026-08-12 14:54:00,NIFTY 18AUG26 24750 PE,SELL,150,33.55,COMPLETE
AR001-00087,2026-08-13 09:27:00,NIFTY 18AUG26 24050 CE,BUY,75,136.2,COMPLETE
AR001-00088,2026-08-13 10:07:00,NIFTY 18AUG26 24050 CE,SELL,75,148.0,COMPLETE
AR001-00089,2026-08-13 10:25:20,NIFTY 18AUG26 24050 PE,BUY,75,51.4,REJECTED
AR001-00090,2026-08-13 10:26:00,NIFTY 18AUG26 24050 PE,BUY,75,52.45,COMPLETE
AR001-00091,2026-08-13 11:24:00,NIFTY 18AUG26 24050 PE,SELL,75,53.1,COMPLETE
AR001-00092,2026-08-13 11:43:00,NIFTY 18AUG26 24500 PE,BUY,75,126.55,COMPLETE
AR001-00093,2026-08-13 12:33:00,NIFTY 18AUG26 24500 PE,SELL,75,141.4,COMPLETE
AR001-00094,2026-08-13 12:57:00,NIFTY 18AUG26 25000 PE,BUY,75,47.2,COMPLETE
AR001-00095,2026-08-13 13:02:00,NIFTY 18AUG26 25000 PE,SELL,75,46.05,COMPLETE
AR001-00096,2026-08-14 09:34:00,NIFTY 18AUG26 24500 PE,BUY,75,58.3,COMPLETE
AR001-00097,2026-08-14 09:41:00,NIFTY 18AUG26 24500 PE,SELL,75,50.3,COMPLETE
AR001-00098,2026-08-14 09:52:00,NIFTY 18AUG26 24600 CE,BUY,150,146.35,COMPLETE
AR001-00099,2026-08-14 10:20:00,NIFTY 18AUG26 24600 CE,SELL,150,123.45,COMPLETE
AR001-00100,2026-08-14 10:50:00,NIFTY 18AUG26 24450 PE,BUY,150,67.5,COMPLETE
AR001-00101,2026-08-14 11:25:00,NIFTY 18AUG26 24450 PE,SELL,150,76.3,COMPLETE
AR001-00102,2026-08-14 11:29:20,NIFTY 18AUG26 24700 PE,BUY,75,44.8,CANCELLED
AR001-00103,2026-08-14 11:30:00,NIFTY 18AUG26 24700 PE,BUY,75,45.75,COMPLETE
AR001-00104,2026-08-14 11:37:00,NIFTY 18AUG26 24700 PE,SELL,75,45.6,COMPLETE
AR001-00105,2026-08-17 09:28:00,NIFTY 18AUG26 24850 PE,BUY,75,110.4,COMPLETE
AR001-00106,2026-08-17 09:41:00,NIFTY 18AUG26 24850 PE,BUY,75,100.5,COMPLETE
AR001-00107,2026-08-17 09:53:00,NIFTY 18AUG26 24850 PE,SELL,150,87.1,COMPLETE
AR001-00108,2026-08-17 09:59:00,NIFTY 18AUG26 24750 PE,BUY,150,130.7,COMPLETE
AR001-00109,2026-08-17 10:18:00,NIFTY 18AUG26 24750 PE,SELL,150,123.25,COMPLETE
AR001-00110,2026-08-17 10:43:00,NIFTY 18AUG26 24350 PE,BUY,150,61.65,COMPLETE
AR001-00111,2026-08-17 10:57:00,NIFTY 18AUG26 24350 PE,SELL,150,29.8,COMPLETE
AR001-00112,2026-08-18 09:29:00,NIFTY 25AUG26 24250 PE,BUY,75,125.65,COMPLETE
AR001-00113,2026-08-18 09:45:00,NIFTY 25AUG26 24250 PE,SELL,75,143.55,COMPLETE
AR001-00114,2026-08-18 09:51:20,NIFTY 25AUG26 24750 CE,BUY,75,91.5,REJECTED
AR001-00115,2026-08-18 09:52:00,NIFTY 25AUG26 24750 CE,BUY,75,93.35,COMPLETE
AR001-00116,2026-08-18 10:05:00,NIFTY 25AUG26 24750 CE,SELL,75,63.8,COMPLETE
AR001-00117,2026-08-18 10:30:00,NIFTY 25AUG26 24950 CE,BUY,150,131.05,COMPLETE
AR001-00118,2026-08-18 10:43:00,NIFTY 25AUG26 24950 CE,SELL,150,110.3,COMPLETE
AR001-00119,2026-08-18 10:48:00,NIFTY 25AUG26 24700 CE,BUY,150,109.55,COMPLETE
AR001-00120,2026-08-18 11:17:00,NIFTY 25AUG26 24700 CE,SELL,150,118.55,COMPLETE
AR001-00121,2026-08-18 11:28:00,NIFTY 25AUG26 24950 CE,BUY,75,87.05,COMPLETE
AR001-00122,2026-08-18 11:37:00,NIFTY 25AUG26 24950 CE,BUY,75,72.85,COMPLETE
AR001-00123,2026-08-18 12:16:00,NIFTY 25AUG26 24950 CE,SELL,150,80.15,COMPLETE
AR001-00124,2026-08-18 12:35:00,NIFTY 25AUG26 24300 PE,BUY,75,61.7,COMPLETE
AR001-00125,2026-08-18 13:25:00,NIFTY 25AUG26 24300 PE,SELL,75,59.45,COMPLETE
AR001-00126,2026-08-19 09:19:00,NIFTY 25AUG26 24950 CE,BUY,75,110.35,COMPLETE
AR001-00127,2026-08-19 09:50:00,NIFTY 25AUG26 24950 CE,SELL,75,137.7,COMPLETE
AR001-00128,2026-08-19 09:53:00,NIFTY 25AUG26 24000 PE,BUY,75,91.35,COMPLETE
AR001-00129,2026-08-19 10:43:00,NIFTY 25AUG26 24000 PE,SELL,75,88.45,COMPLETE
AR001-00130,2026-08-19 11:08:00,NIFTY 25AUG26 25000 PE,BUY,150,118.25,COMPLETE
AR001-00131,2026-08-19 11:48:00,NIFTY 25AUG26 25000 PE,SELL,150,78.7,COMPLETE
AR001-00132,2026-08-20 09:25:00,NIFTY 25AUG26 24550 CE,BUY,75,58.7,COMPLETE
AR001-00133,2026-08-20 10:24:00,NIFTY 25AUG26 24550 CE,SELL,75,64.35,COMPLETE
AR001-00134,2026-08-20 10:48:00,NIFTY 25AUG26 24350 PE,BUY,75,119.9,COMPLETE
AR001-00135,2026-08-20 11:48:00,NIFTY 25AUG26 24350 PE,SELL,75,114.5,COMPLETE
AR001-00136,2026-08-20 12:02:00,NIFTY 25AUG26 24750 CE,BUY,150,73.9,COMPLETE
AR001-00137,2026-08-20 12:29:00,NIFTY 25AUG26 24750 CE,SELL,150,67.4,COMPLETE
AR001-00138,2026-08-20 12:53:00,NIFTY 25AUG26 24000 PE,BUY,150,86.25,COMPLETE
AR001-00139,2026-08-20 13:05:00,NIFTY 25AUG26 24000 PE,SELL,150,70.5,COMPLETE
AR001-00140,2026-08-20 13:29:00,NIFTY 25AUG26 24850 PE,BUY,150,51.45,COMPLETE
AR001-00141,2026-08-20 14:22:00,NIFTY 25AUG26 24850 PE,SELL,150,46.35,COMPLETE
AR001-00142,2026-08-21 09:20:00,NIFTY 25AUG26 24650 PE,BUY,75,101.2,COMPLETE
AR001-00143,2026-08-21 10:04:00,NIFTY 25AUG26 24650 PE,SELL,75,89.55,COMPLETE
AR001-00144,2026-08-21 10:12:00,NIFTY 25AUG26 24600 CE,BUY,75,57.3,COMPLETE
AR001-00145,2026-08-21 10:25:00,NIFTY 25AUG26 24600 CE,SELL,75,64.0,COMPLETE
AR001-00146,2026-08-21 10:36:00,NIFTY 25AUG26 24400 CE,BUY,75,40.25,COMPLETE
AR001-00147,2026-08-21 11:00:00,NIFTY 25AUG26 24400 CE,BUY,75,33.55,COMPLETE
AR001-00148,2026-08-21 11:17:00,NIFTY 25AUG26 24400 CE,SELL,150,31.15,COMPLETE
AR001-00149,2026-08-21 11:46:00,NIFTY 25AUG26 24700 PE,BUY,150,146.05,COMPLETE
AR001-00150,2026-08-21 12:24:00,NIFTY 25AUG26 24700 PE,SELL,150,158.2,COMPLETE
AR001-00151,2026-08-24 09:28:00,NIFTY 25AUG26 24950 PE,BUY,75,128.3,COMPLETE
AR001-00152,2026-08-24 10:07:00,NIFTY 25AUG26 24950 PE,SELL,75,142.05,COMPLETE
AR001-00153,2026-08-24 10:10:00,NIFTY 25AUG26 24400 CE,BUY,75,90.2,COMPLETE
AR001-00154,2026-08-24 11:09:00,NIFTY 25AUG26 24400 CE,SELL,75,94.95,COMPLETE
AR001-00155,2026-08-24 11:10:00,NIFTY 25AUG26 24700 CE,BUY,75,125.9,COMPLETE
AR001-00156,2026-08-24 11:27:00,NIFTY 25AUG26 24700 CE,BUY,75,111.1,COMPLETE
AR001-00157,2026-08-24 11:42:00,NIFTY 25AUG26 24700 CE,SELL,150,106.6,COMPLETE
AR001-00158,2026-08-24 12:00:00,NIFTY 25AUG26 25000 CE,BUY,150,125.55,COMPLETE
AR001-00159,2026-08-24 12:15:00,NIFTY 25AUG26 25000 CE,SELL,150,88.35,COMPLETE
AR001-00160,2026-08-24 12:45:00,NIFTY 25AUG26 24050 PE,BUY,150,42.8,COMPLETE
AR001-00161,2026-08-24 13:04:00,NIFTY 25AUG26 24050 PE,BUY,150,35.55,COMPLETE
AR001-00162,2026-08-24 13:23:00,NIFTY 25AUG26 24050 PE,SELL,300,30.4,COMPLETE
AR001-00163,2026-08-25 09:31:00,NIFTY 01SEP26 24300 CE,BUY,75,49.6,COMPLETE
AR001-00164,2026-08-25 10:24:00,NIFTY 01SEP26 24300 CE,SELL,75,61.6,COMPLETE
AR001-00165,2026-08-25 10:34:00,NIFTY 01SEP26 24750 CE,BUY,75,99.25,COMPLETE
AR001-00166,2026-08-25 11:24:00,NIFTY 01SEP26 24750 CE,SELL,75,89.1,COMPLETE
AR001-00167,2026-08-25 11:39:00,NIFTY 01SEP26 24550 CE,BUY,75,55.2,COMPLETE
AR001-00168,2026-08-25 11:49:00,NIFTY 01SEP26 24550 CE,SELL,75,60.05,COMPLETE
AR001-00169,2026-08-25 12:07:00,NIFTY 01SEP26 24300 CE,BUY,75,85.5,COMPLETE
AR001-00170,2026-08-25 12:14:00,NIFTY 01SEP26 24300 CE,SELL,75,126.4,COMPLETE
AR001-00171,2026-08-26 09:32:00,NIFTY 01SEP26 25000 CE,BUY,75,143.9,COMPLETE
AR001-00172,2026-08-26 10:09:00,NIFTY 01SEP26 25000 CE,SELL,75,130.45,COMPLETE
AR001-00173,2026-08-26 10:34:00,NIFTY 01SEP26 24750 CE,BUY,75,118.65,COMPLETE
AR001-00174,2026-08-26 11:23:00,NIFTY 01SEP26 24750 CE,SELL,75,139.95,COMPLETE
AR001-00175,2026-08-26 11:47:00,NIFTY 01SEP26 24450 PE,BUY,75,64.85,COMPLETE
AR001-00176,2026-08-26 12:12:00,NIFTY 01SEP26 24450 PE,BUY,75,53.8,COMPLETE
AR001-00177,2026-08-26 12:50:00,NIFTY 01SEP26 24450 PE,SELL,150,57.55,COMPLETE
AR001-00178,2026-08-26 13:13:00,NIFTY 01SEP26 24050 CE,BUY,150,63.55,COMPLETE
AR001-00179,2026-08-26 13:31:00,NIFTY 01SEP26 24050 CE,BUY,150,57.95,COMPLETE
AR001-00180,2026-08-26 13:49:00,NIFTY 01SEP26 24050 CE,SELL,300,55.85,COMPLETE
AR001-00181,2026-08-27 09:32:00,NIFTY 01SEP26 24550 CE,BUY,75,54.15,COMPLETE
AR001-00182,2026-08-27 10:05:00,NIFTY 01SEP26 24550 CE,SELL,75,64.9,COMPLETE
AR001-00183,2026-08-27 10:12:00,NIFTY 01SEP26 24500 PE,BUY,75,135.8,COMPLETE
AR001-00184,2026-08-27 11:11:00,NIFTY 01SEP26 24500 PE,SELL,75,134.0,COMPLETE
AR001-00185,2026-08-27 11:18:00,NIFTY 01SEP26 24550 CE,BUY,150,126.6,COMPLETE
AR001-00186,2026-08-27 11:55:00,NIFTY 01SEP26 24550 CE,SELL,150,166.7,COMPLETE
AR001-00187,2026-08-27 12:21:00,NIFTY 01SEP26 24750 CE,BUY,75,109.5,COMPLETE
AR001-00188,2026-08-27 13:01:00,NIFTY 01SEP26 24750 CE,SELL,75,84.4,COMPLETE
AR001-00189,2026-08-27 13:28:00,NIFTY 01SEP26 24150 PE,BUY,75,82.95,COMPLETE
AR001-00190,2026-08-27 13:42:00,NIFTY 01SEP26 24150 PE,SELL,75,66.3,COMPLETE
AR001-00191,2026-08-28 09:36:00,NIFTY 01SEP26 24200 PE,BUY,75,78.65,COMPLETE
AR001-00192,2026-08-28 10:02:00,NIFTY 01SEP26 24200 PE,SELL,75,74.6,COMPLETE
AR001-00193,2026-08-28 10:26:00,NIFTY 01SEP26 24050 PE,BUY,150,57.9,COMPLETE
AR001-00194,2026-08-28 10:42:00,NIFTY 01SEP26 24050 PE,SELL,150,58.75,COMPLETE
AR001-00195,2026-08-28 10:54:00,NIFTY 01SEP26 24950 CE,BUY,75,139.65,COMPLETE
AR001-00196,2026-08-28 11:02:00,NIFTY 01SEP26 24950 CE,SELL,75,151.1,COMPLETE
AR001-00197,2026-08-31 09:22:00,NIFTY 01SEP26 24850 CE,BUY,75,51.25,COMPLETE
AR001-00198,2026-08-31 09:49:00,NIFTY 01SEP26 24850 CE,SELL,75,37.7,COMPLETE
AR001-00199,2026-08-31 09:50:00,NIFTY 01SEP26 24000 CE,BUY,150,57.45,COMPLETE
AR001-00200,2026-08-31 10:07:00,NIFTY 01SEP26 24000 CE,BUY,150,48.65,COMPLETE
AR001-00201,2026-08-31 10:25:00,NIFTY 01SEP26 24000 CE,SELL,300,43.15,COMPLETE
AR001-00202,2026-08-31 10:34:00,NIFTY 01SEP26 24500 CE,BUY,150,103.85,COMPLETE
AR001-00203,2026-08-31 11:08:00,NIFTY 01SEP26 24500 CE,SELL,150,90.9,COMPLETE
