order_id,timestamp,symbol,side,qty,price,status
VK001-00015,2026-08-04 10:56:00,NIFTY 11AUG26 24500 PE,BUY,75,154.85,COMPLETE
VK001-00016,2026-08-04 12:01:00,NIFTY 11AUG26 24500 PE,SELL,75,150.3,COMPLETE
VK001-00017,2026-08-04 12:22:00,NIFTY 11AUG26 24900 CE,BUY,75,191.15,COMPLETE
VK001-00018,2026-08-04 12:29:00,NIFTY 11AUG26 24900 CE,SELL,75,222.35,COMPLETE
VK001-00019,2026-08-04 12:44:00,NIFTY 11AUG26 24900 CE,BUY,150,73.05,COMPLETE
VK001-00020,2026-08-04 13:01:00,NIFTY 11AUG26 24900 CE,SELL,150,56.3,COMPLETE
VK001-00021,2026-08-04 13:21:00,NIFTY 11AUG26 25000 CE,BUY,75,163.3,COMPLETE
VK001-00022,2026-08-04 14:31:00,NIFTY 11AUG26 25000 CE,SELL,75,128.8,COMPLETE
VK001-00023,2026-08-05 09:36:00,NIFTY 11AUG26 24350 PE,BUY,150,84.1,COMPLETE
VK001-00024,2026-08-05 10:50:00,NIFTY 11AUG26 24350 PE,SELL,150,103.4,COMPLETE
VK001-00025,2026-08-05 11:14:00,NIFTY 11AUG26 24950 PE,BUY,75,63.9,COMPLETE
VK001-00026,2026-08-05 12:00:00,NIFTY 11AUG26 24950 PE,SELL,75,74.4,COMPLETE
VK001-00027,2026-08-05 12:34:00,NIFTY 11AUG26 24900 CE,BUY,75,99.3,COMPLETE
VK001-00028,2026-08-05 12:43:00,NIFTY 11AUG26 24900 CE,SELL,75,101.65,COMPLETE
VK001-00029,2026-08-05 12:57:00,NIFTY 11AUG26 24350 PE,BUY,75,192.1,COMPLETE
VK001-00030,2026-08-05 13:05:00,NIFTY 11AUG26 24350 PE,SELL,75,164.6,COMPLETE
VK001-00031,2026-08-05 13:19:00,NIFTY 11AUG26 24650 CE,BUY,75,123.4,COMPLETE
VK001-00032,2026-08-05 14:16:00,NIFTY 11AUG26 24650 CE,SELL,75,119.2,COMPLETE
VK001-00033,2026-08-05 14:41:00,NIFTY 11AUG26 24750 PE,BUY,75,161.3,COMPLETE
VK001-00034,2026-08-05 14:52:00,NIFTY 11AUG26 24750 PE,SELL,75,159.95,COMPLETE
VK001-00035,2026-08-06 09:36:00,NIFTY 11AUG26 24550 PE,BUY,150,189.65,COMPLETE
VK001-00036,2026-08-06 10:25:00,NIFTY 11AUG26 24550 PE,SELL,150,233.05,COMPLETE
VK001-00037,2026-08-06 10:34:00,NIFTY 11AUG26 24900 CE,BUY,75,101.1,COMPLETE
VK001-00038,2026-08-06 10:43:00,NIFTY 11AUG26 24900 CE,SELL,75,85.65,COMPLETE
VK001-00039,2026-08-06 10:51:00,NIFTY 11AUG26 24400 CE,BUY,75,80.6,COMPLETE
VK001-00040,2026-08-06 11:45:00,NIFTY 11AUG26 24400 CE,SELL,75,79.6,COMPLETE
VK001-00041,2026-08-06 12:12:00,NIFTY 11AUG26 24600 CE,BUY,75,194.35,COMPLETE
VK001-00042,2026-08-06 12:31:00,NIFTY 11AUG26 24600 CE,SELL,75,132.15,COMPLETE
VK001-00043,2026-08-07 09:25:00,NIFTY 11AUG26 24300 PE,BUY,75,92.5,COMPLETE
VK001-00044,2026-08-07 09:36:00,NIFTY 11AUG26 24300 PE,SELL,75,102.05,COMPLETE
VK001-00045,2026-08-07 09:50:00,NIFTY 11AUG26 24700 PE,BUY,150,183.95,COMPLETE
VK001-00046,2026-08-07 10:03:00,NIFTY 11AUG26 24700 PE,SELL,150,191.4,COMPLETE
VK001-00047,2026-08-07 10:18:00,NIFTY 11AUG26 24050 CE,BUY,75,170.35,COMPLETE
VK001-00048,2026-08-07 11:28:00,NIFTY 11AUG26 24050 CE,SELL,75,168.0,COMPLETE
VK001-00049,2026-08-10 09:23:00,NIFTY 11AUG26 24900 PE,BUY,75,185.6,COMPLETE
VK001-00050,2026-08-10 10:32:00,NIFTY 11AUG26 24900 PE,SELL,75,167.2,COMPLETE
VK001-00051,2026-08-10 11:09:00,NIFTY 11AUG26 24300 PE,BUY,150,214.4,COMPLETE
VK001-00052,2026-08-10 11:23:00,NIFTY 11AUG26 24300 PE,SELL,150,246.9,COMPLETE
VK001-00053,2026-08-10 11:58:00,NIFTY 11AUG26 24950 CE,BUY,150,90.05,COMPLETE
VK001-00054,2026-08-10 13:11:00,NIFTY 11AUG26 24950 CE,SELL,150,81.65,COMPLETE
VK001-00055,2026-08-11 09:25:00,NIFTY 18AUG26 24300 CE,BUY,75,160.05,COMPLETE
VK001-00056,2026-08-11 10:39:00,NIFTY 18AUG26 24300 CE,SELL,75,186.45,COMPLETE
VK001-00057,2026-08-11 10:56:00,NIFTY 11AUG26 24900 PE,BUY,75,218.1,COMPLETE
VK001-00058,2026-08-11 12:09:00,NIFTY 11AUG26 24900 PE,SELL,75,223.95,COMPLETE
VK001-00059,2026-08-11 12:24:00,NIFTY 11AUG26 25000 PE,BUY,75,140.6,COMPLETE
VK001-00060,2026-08-11 12:55:00,NIFTY 11AUG26 25000 PE,SELL,75,143.4,COMPLETE
VK001-00061,2026-08-11 13:08:00,NIFTY 11AUG26 24800 CE,BUY,75,93.5,COMPLETE
VK001-00062,2026-08-11 14:15:00,NIFTY 11AUG26 24800 CE,SELL,75,101.3,COMPLETE
VK001-00063,2026-08-11 14:32:00,NIFTY 18AUG26 24650 CE,BUY,150,195.85,COMPLETE
VK001-00064,2026-08-11 14:54:00,NIFTY 18AUG26 24650 CE,SELL,150,148.3,COMPLETE
VK001-00065,2026-08-12 09:17:00,NIFTY 18AUG26 24100 CE,BUY,150,119.5,COMPLETE
VK001-00066,2026-08-12 09:53:00,NIFTY 18AUG26 24100 CE,SELL,150,52.9,COMPLETE
VK001-00067,2026-08-12 10:03:00,NIFTY 18AUG26 24300 PE,BUY,75,186.65,COMPLETE
VK001-00068,2026-08-12 10:17:00,NIFTY 18AUG26 24300 PE,SELL,75,144.1,COMPLETE
VK001-00069,2026-08-12 10:22:00,NIFTY 18AUG26 24250 PE,BUY,150,106.0,COMPLETE
VK001-00070,2026-08-12 11:09:00,NIFTY 18AUG26 24250 PE,SELL,150,90.15,COMPLETE
VK001-00071,2026-08-13 09:25:00,NIFTY 18AUG26 24550 CE,BUY,150,144.7,COMPLETE
VK001-00072,2026-08-13 10:07:00,NIFTY 18AUG26 24550 CE,SELL,150,123.75,COMPLETE
VK001-00073,2026-08-13 10:22:00,NIFTY 18AUG26 24950 PE,BUY,75,151.3,COMPLETE
VK001-00074,2026-08-13 11:14:00,NIFTY 18AUG26 24950 PE,SELL,75,135.75,COMPLETE
VK001-00075,2026-08-13 11:21:20,NIFTY 18AUG26 24450 CE,BUY,75,171.3,CANCELLED
VK001-00076,2026-08-13 11:22:00,NIFTY 18AUG26 24450 CE,BUY,75,174.8,COMPLETE
VK001-00077,2026-08-13 12:19:00,NIFTY 18AUG26 24450 CE,SELL,75,160.85,COMPLETE
VK001-00078,2026-08-13 12:27:00,NIFTY 18AUG26 25000 PE,BUY,75,145.9,COMPLETE
VK001-00079,2026-08-13 13:24:00,NIFTY 18AUG26 25000 PE,SELL,75,110.4,COMPLETE
VK001-00080,2026-08-13 13:34:00,NIFTY 18AUG26 24950 PE,BUY,75,167.45,COMPLETE
VK001-00081,2026-08-13 14:35:00,NIFTY 18AUG26 24950 PE,SELL,75,97.3,COMPLETE
VK001-00082,2026-08-14 09:25:00,NIFTY 18AUG26 24250 PE,BUY,75,155.9,COMPLETE
VK001-00083,2026-08-14 09:35:00,NIFTY 18AUG26 24250 PE,SELL,75,156.55,COMPLETE
VK001-00084,2026-08-14 09:48:00,NIFTY 18AUG26 24450 CE,BUY,150,164.1,COMPLETE
VK001-00085,2026-08-14 10:50:00,NIFTY 18AUG26 24450 CE,SELL,150,111.1,COMPLETE
VK001-00086,2026-08-14 11:20:00,NIFTY 18AUG26 24000 CE,BUY,75,85.0,COMPLETE
VK001-00087,2026-08-14 12:13:00,NIFTY 18AUG26 24000 CE,SELL,75,82.7,COMPLETE
VK001-00088,2026-08-17 09:25:00,NIFTY 18AUG26 24650 CE,BUY,75,201.5,COMPLETE
VK001-00089,2026-08-17 09:32:00,NIFTY 18AUG26 24650 CE,SELL,75,216.45,COMPLETE
VK001-00090,2026-08-17 10:04:00,NIFTY 18AUG26 24750 PE,BUY,150,74.9,COMPLETE
VK001-00091,2026-08-17 10:12:00,NIFTY 18AUG26 24750 PE,SELL,150,58.3,COMPLETE
VK001-00092,2026-08-17 10:27:00,NIFTY 18AUG26 24650 CE,BUY,75,114.25,COMPLETE
VK001-00093,2026-08-17 10:40:00,NIFTY 18AUG26 24650 CE,SELL,75,91.65,COMPLETE
VK001-00094,2026-08-17 10:42:00,NIFTY 18AUG26 24450 PE,BUY,150,78.65,COMPLETE
VK001-00095,2026-08-17 11:30:00,NIFTY 18AUG26 24450 PE,SELL,150,66.5,COMPLETE
VK001-00096,2026-08-17 11:35:00,NIFTY 18AUG26 24900 PE,BUY,75,65.15,COMPLETE
VK001-00097,2026-08-17 12:17:00,NIFTY 18AUG26 24900 PE,SELL,75,75.3,COMPLETE
VK001-00098,2026-08-18 09:32:00,NIFTY 18AUG26 25000 CE,BUY,75,86.2,COMPLETE
VK001-00099,2026-08-18 10:25:00,NIFTY 18AUG26 25000 CE,SELL,75,88.35,COMPLETE
VK001-00100,2026-08-18 10:52:00,NIFTY 18AUG26 24950 CE,BUY,75,180.85,COMPLETE
VK001-00101,2026-08-18 11:02:00,NIFTY 18AUG26 24950 CE,SELL,75,206.4,COMPLETE
VK001-00102,2026-08-18 11:23:00,NIFTY 25AUG26 25000 CE,BUY,75,139.85,COMPLETE
VK001-00103,2026-08-18 12:07:00,NIFTY 25AUG26 25000 CE,SELL,75,129.1,COMPLETE
VK001-00104,2026-08-18 12:26:00,NIFTY 25AUG26 24400 CE,BUY,75,121.7,COMPLETE
VK001-00105,2026-08-18 13:11:00,NIFTY 25AUG26 24400 CE,SELL,75,112.8,COMPLETE
VK001-00106,2026-08-18 13:45:00,NIFTY 18AUG26 24050 PE,BUY,75,163.8,COMPLETE
VK001-00107,2026-08-18 14:57:00,NIFTY 18AUG26 24050 PE,SELL,75,208.45,COMPLETE
VK001-00108,2026-08-19 09:39:00,NIFTY 25AUG26 24650 CE,BUY,75,118.55,COMPLETE
VK001-00109,2026-08-19 09:43:00,NIFTY 25AUG26 24650 CE,SELL,75,149.75,COMPLETE
VK001-00110,2026-08-19 09:46:00,NIFTY 25AUG26 24300 PE,BUY,75,103.5,COMPLETE
VK001-00111,2026-08-19 10:00:00,NIFTY 25AUG26 24300 PE,SELL,75,80.3,COMPLETE
VK001-00112,2026-08-19 10:07:00,NIFTY 25AUG26 24100 PE,BUY,150,191.9,COMPLETE
VK001-00113,2026-08-19 10:31:00,NIFTY 25AUG26 24100 PE,SELL,150,232.7,COMPLETE
VK001-00114,2026-08-20 09:35:00,NIFTY 25AUG26 24150 CE,BUY,75,91.5,COMPLETE
VK001-00115,2026-08-20 09:50:00,NIFTY 25AUG26 24150 CE,SELL,75,119.4,COMPLETE
VK001-00116,2026-08-20 10:04:00,NIFTY 25AUG26 24800 PE,BUY,75,146.6,COMPLETE
VK001-00117,2026-08-20 10:42:00,NIFTY 25AUG26 24800 PE,SELL,75,105.9,COMPLETE
VK001-00118,2026-08-20 10:54:00,NIFTY 25AUG26 24450 CE,BUY,75,108.6,COMPLETE
VK001-00119,2026-08-20 11:18:00,NIFTY 25AUG26 24450 CE,SELL,75,94.95,COMPLETE
VK001-00120,2026-08-20 11:39:00,NIFTY 25AUG26 24850 PE,BUY,75,139.75,COMPLETE
VK001-00121,2026-08-20 12:27:00,NIFTY 25AUG26 24850 PE,SELL,75,149.3,COMPLETE
VK001-00122,2026-08-21 09:24:00,NIFTY 25AUG26 24350 CE,BUY,150,166.3,COMPLETE
VK001-00123,2026-08-21 09:39:00,NIFTY 25AUG26 24350 CE,SELL,150,186.25,COMPLETE
VK001-00124,2026-08-21 09:45:00,NIFTY 25AUG26 24200 CE,BUY,150,121.0,COMPLETE
VK001-00125,2026-08-21 10:34:00,NIFTY 25AUG26 24200 CE,SELL,150,147.95,COMPLETE
VK001-00126,2026-08-21 10:49:00,NIFTY 25AUG26 24050 PE,BUY,75,79.6,COMPLETE
VK001-00127,2026-08-21 10:57:00,NIFTY 25AUG26 24050 PE,SELL,75,51.7,COMPLETE
VK001-00128,2026-08-21 11:34:00,NIFTY 25AUG26 25000 CE,BUY,75,211.2,COMPLETE
VK001-00129,2026-08-21 12:03:00,NIFTY 25AUG26 25000 CE,SELL,75,229.85,COMPLETE
VK001-00130,2026-08-21 12:12:00,NIFTY 25AUG26 24650 CE,BUY,75,158.2,COMPLETE
VK001-00131,2026-08-21 13:08:00,NIFTY 25AUG26 24650 CE,SELL,75,155.8,COMPLETE
VK001-00132,2026-08-21 13:12:00,NIFTY 25AUG26 24400 PE,BUY,150,121.45,COMPLETE
VK001-00133,2026-08-21 14:02:00,NIFTY 25AUG26 24400 PE,SELL,150,147.3,COMPLETE
VK001-00134,2026-08-21 14:15:00,NIFTY 25AUG26 24000 PE,BUY,75,103.7,COMPLETE
VK001-00135,2026-08-21 14:47:00,NIFTY 25AUG26 24000 PE,SELL,75,96.8,COMPLETE
VK001-00136,2026-08-24 09:31:00,NIFTY 25AUG26 24300 PE,BUY,150,173.8,COMPLETE
VK001-00137,2026-08-24 09:55:00,NIFTY 25AUG26 24300 PE,SELL,150,197.0,COMPLETE
VK001-00138,2026-08-24 10:17:20,NIFTY 25AUG26 24700 PE,BUY,75,211.55,REJECTED
VK001-00139,2026-08-24 10:18:00,NIFTY 25AUG26 24700 PE,BUY,75,215.85,COMPLETE
VK001-00140,2026-08-24 10:31:00,NIFTY 25AUG26 24700 PE,SELL,75,236.9,COMPLETE
VK001-00141,2026-08-24 10:35:20,NIFTY 25AUG26 24400 PE,BUY,75,214.3,CANCELLED
VK001-00142,2026-08-24 10:36:00,NIFTY 25AUG26 24400 PE,BUY,75,218.65,COMPLETE
VK001-00143,2026-08-24 11:38:00,NIFTY 25AUG26 24400 PE,SELL,75,248.95,COMPLETE
VK001-00144,2026-08-24 12:06:00,NIFTY 25AUG26 24300 CE,BUY,75,126.65,COMPLETE
VK001-00145,2026-08-24 12:45:00,NIFTY 25AUG26 24300 CE,SELL,75,106.5,COMPLETE
VK001-00146,2026-08-24 13:06:00,NIFTY 25AUG26 24150 CE,BUY,150,122.6,COMPLETE
VK001-00147,2026-08-24 13:28:00,NIFTY 25AUG26 24150 CE,SELL,150,115.8,COMPLETE
VK001-00148,2026-08-24 13:40:00,NIFTY 25AUG26 24000 PE,BUY,75,188.0,COMPLETE
VK001-00149,2026-08-24 13:46:00,NIFTY 25AUG26 24000 PE,SELL,75,195.95,COMPLETE
VK001-00150,2026-08-24 13:52:00,NIFTY 25AUG26 24100 PE,BUY,75,76.65,COMPLETE
VK001-00151,2026-08-24 14:10:00,NIFTY 25AUG26 24100 PE,SELL,75,78.2,COMPLETE
VK001-00152,2026-08-24 14:33:00,NIFTY 25AUG26 24650 CE,BUY,75,174.55,COMPLETE
VK001-00153,2026-08-24 15:15:00,NIFTY 25AUG26 24650 CE,SELL,75,132.55,COMPLETE
VK001-00154,2026-08-25 09:36:00,NIFTY 25AUG26 24750 CE,BUY,75,86.65,COMPLETE
VK001-00155,2026-08-25 09:55:00,NIFTY 25AUG26 24750 CE,SELL,75,91.55,COMPLETE
VK001-00156,2026-08-25 10:09:00,NIFTY 25AUG26 24550 PE,BUY,75,208.15,COMPLETE
VK001-00157,2026-08-25 10:43:00,NIFTY 25AUG26 24550 PE,SELL,75,206.6,COMPLETE
VK001-00158,2026-08-25 11:20:00,NIFTY 01SEP26 25000 CE,BUY,150,214.05,COMPLETE
VK001-00159,2026-08-25 11:44:00,NIFTY 01SEP26 25000 CE,SELL,150,213.1,COMPLETE
VK001-00160,2026-08-25 12:15:00,NIFTY 01SEP26 24350 PE,BUY,150,188.85,COMPLETE
VK001-00161,2026-08-25 13:01:00,NIFTY 01SEP26 24350 PE,SELL,150,196.0,COMPLETE
VK001-00162,2026-08-25 13:27:00,NIFTY 25AUG26 24450 CE,BUY,150,204.6,COMPLETE
VK001-00163,2026-08-25 14:36:00,NIFTY 25AUG26 24450 CE,SELL,150,165.35,COMPLETE
VK001-00164,2026-08-26 09:23:00,NIFTY 01SEP26 24000 PE,BUY,75,106.2,COMPLETE
VK001-00165,2026-08-26 09:28:00,NIFTY 01SEP26 24000 PE,SELL,75,90.5,COMPLETE
VK001-00166,2026-08-26 09:36:00,NIFTY 01SEP26 24550 CE,BUY,75,118.1,COMPLETE
VK001-00167,2026-08-26 10:41:00,NIFTY 01SEP26 24550 CE,SELL,75,114.15,COMPLETE
VK001-00168,2026-08-26 11:15:00,NIFTY 01SEP26 24100 CE,BUY,150,208.75,COMPLETE
VK001-00169,2026-08-26 12:15:00,NIFTY 01SEP26 24100 CE,SELL,150,156.25,COMPLETE
VK001-00170,2026-08-26 12:47:00,NIFTY 01SEP26 24300 PE,BUY,75,64.1,COMPLETE
VK001-00171,2026-08-26 13:52:00,NIFTY 01SEP26 24300 PE,SELL,75,70.3,COMPLETE
VK001-00172,2026-08-27 09:24:00,NIFTY 01SEP26 24050 CE,BUY,75,179.4,COMPLETE
VK001-00173,2026-08-27 09:46:00,NIFTY 01SEP26 24050 CE,SELL,75,254.75,COMPLETE
VK001-00174,2026-08-27 10:02:00,NIFTY 01SEP26 24300 PE,BUY,150,111.2,COMPLETE
VK001-00175,2026-08-27 10:18:00,NIFTY 01SEP26 24300 PE,SELL,150,124.4,COMPLETE
VK001-00176,2026-08-27 10:51:00,NIFTY 01SEP26 24450 CE,BUY,75,125.25,COMPLETE
VK001-00177,2026-08-27 11:47:00,NIFTY 01SEP26 24450 CE,SELL,75,165.3,COMPLETE
VK001-00178,2026-08-27 12:22:00,NIFTY 01SEP26 24100 PE,BUY,75,145.6,COMPLETE
VK001-00179,2026-08-27 12:52:00,NIFTY 01SEP26 24100 PE,SELL,75,165.0,COMPLETE
VK001-00180,2026-08-27 13:02:00,NIFTY 01SEP26 24600 CE,BUY,75,169.9,COMPLETE
VK001-00181,2026-08-27 13:35:00,NIFTY 01SEP26 24600 CE,SELL,75,219.65,COMPLETE
VK001-00182,2026-08-27 14:04:20,NIFTY 01SEP26 24600 PE,BUY,75,206.95,CANCELLED
VK001-00183,2026-08-27 14:05:00,NIFTY 01SEP26 24600 PE,BUY,75,211.15,COMPLETE
VK001-00184,2026-08-27 14:57:00,NIFTY 01SEP26 24600 PE,SELL,75,123.95,COMPLETE
VK001-00185,2026-08-28 09:38:00,NIFTY 01SEP26 24750 PE,BUY,150,174.4,COMPLETE
VK001-00186,2026-08-28 10:46:00,NIFTY 01SEP26 24750 PE,SELL,150,191.55,COMPLETE
VK001-00187,2026-08-28 11:10:00,NIFTY 01SEP26 25000 PE,BUY,75,96.15,COMPLETE
VK001-00188,2026-08-28 11:29:00,NIFTY 01SEP26 25000 PE,SELL,75,76.15,COMPLETE
VK001-00189,2026-08-28 11:53:00,NIFTY 01SEP26 24650 CE,BUY,150,191.6,COMPLETE
VK001-00190,2026-08-28 12:09:00,NIFTY 01SEP26 24650 CE,SELL,150,146.95,COMPLETE
VK001-00191,2026-08-28 12:24:00,NIFTY 01SEP26 24550 CE,BUY,75,71.35,COMPLETE
VK001-00192,2026-08-28 12:52:00,NIFTY 01SEP26 24550 CE,SELL,75,48.95,COMPLETE
VK001-00193,2026-08-28 13:00:00,NIFTY 01SEP26 24550 PE,BUY,75,142.85,COMPLETE
VK001-00194,2026-08-28 14:04:00,NIFTY 01SEP26 24550 PE,SELL,75,139.2,COMPLETE
VK001-00195,2026-08-28 14:27:00,NIFTY 01SEP26 25000 PE,BUY,75,129.5,COMPLETE
VK001-00196,2026-08-28 14:38:00,NIFTY 01SEP26 25000 PE,SELL,75,113.8,COMPLETE
VK001-00197,2026-08-28 15:04:00,NIFTY 01SEP26 24800 CE,BUY,75,176.1,COMPLETE
VK001-00198,2026-08-28 15:24:00,NIFTY 01SEP26 24800 CE,SELL,75,236.45,COMPLETE
VK001-00199,2026-08-31 09:25:00,NIFTY 01SEP26 25000 PE,BUY,75,206.35,COMPLETE
VK001-00200,2026-08-31 10:31:00,NIFTY 01SEP26 25000 PE,SELL,75,204.75,COMPLETE
VK001-00201,2026-08-31 11:01:00,NIFTY 01SEP26 24150 CE,BUY,150,103.5,COMPLETE
VK001-00202,2026-08-31 11:20:00,NIFTY 01SEP26 24150 CE,SELL,150,116.2,COMPLETE
VK001-00203,2026-08-31 11:29:00,NIFTY 01SEP26 24700 PE,BUY,75,191.45,COMPLETE
VK001-00204,2026-08-31 11:45:00,NIFTY 01SEP26 24700 PE,SELL,75,221.15,COMPLETE
VK001-00205,2026-08-31 11:55:00,NIFTY 01SEP26 24750 PE,BUY,75,97.85,COMPLETE
VK001-00206,2026-08-31 12:17:00,NIFTY 01SEP26 24750 PE,SELL,75,89.4,COMPLETE
